"AREA_HA","CODIGO_VER","COD_DPTO","DESCRIPCIO","DPTOMPIO","FUENTE","NOMBRE_VER","NOMB_MPIO","NOM_DEP","OBJECTID","OBSERVACIO","SEUDONIMOS","VIGENCIA","cat","MOD2015A","MOD2015B","MOD2016A","MOD2016B","MOD2017A","MOD2017B","MOD2018A"
331.613657001,25019013,25,"NULL",25019,"POT","SAN RAFAEL","ALBÁN","CUNDINAMARCA",13229,"",1,"2010",13066,18.5424498071229,20.5562083122153,18.6201179521866,17.3467620280961,17.4235169491245,16.7747578172859,17.1282981747235
153.357057066,25035014,25,"NULL",25035,"POT","LA ESPERANZA","ANAPOIMA","CUNDINAMARCA",13241,"",1,"2010",13078,25.7798059784646,28.1419959531543,27.5773144619934,24.816964404513,24.5458964929618,24.1549296474503,24.4705626881311
87.2392141503,25040012,25,"NULL",25040,"POT","LIMONAL","ANOLAIMA","CUNDINAMARCA",13268,"",1,"2010",13105,19.709591220395,21.6102865027494,20.4556208996862,18.400415887745,19.0113589008449,18.0903869742258,18.2511348413882
781.355895672,25053006,25,"NULL",25053,"POT","SAN LUIS","ARBELÁEZ","CUNDINAMARCA",13299,"",1,"2010",13136,18.3088437870897,20.5006785530703,19.812516774305,17.0075266527577,17.5732490184761,17.122681964794,16.8104301129488
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,27.6321880601092,31.0225329482681,29.4457596760825,26.7844111424632,26.7993117090945,26.2245652554131,26.2391503802715
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,21.3994224397559,23.9959744882931,22.3436120445041,21.3973723112227,20.5917598882641,20.6278962183681,20.525193718564
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,16.1572640984191,17.6948896075136,17.3434103709361,14.4471267480375,14.145870757985,13.9093164360049,14.1184011339287
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,12.5609344670415,13.2863482394139,13.0356011625921,10.9050577678387,11.4804242811144,10.9303985579879,11.7351993318025
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,21.7257227569372,24.2879239606898,23.4965961247141,21.2469568014932,21.2789063246037,20.5210143722911,20.7746170413389
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,15.6701216361111,17.1992614706345,19.1827054637763,15.233839785813,15.8049017463557,15.3076965268821,15.3972857402959
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,24.7539830529665,26.7584417153557,25.3494885103979,25.7971188141367,22.7216013243359,23.5501773343606,24.5095024508052
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,18.7629382090757,18.1930380769232,20.8833969224388,17.1901222305361,18.3947196738072,17.3884333075925,17.7151075014823
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,24.351198684263,27.0688225017345,25.1927422363597,25.0491647184949,23.2556023570111,23.3301582094543,23.1729176024388
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,24.351198684263,27.0688225017345,25.1927422363597,25.0491647184949,23.2556023570111,23.3301582094543,23.1729176024388
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,13.5712436294998,12.2310790966987,15.2487597553888,12.1832388911082,13.0821405526095,12.3913498523104,11.992966203887
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,13.9002827774247,13.2289210490142,15.6390791221331,13.1160162282494,13.9187784937654,13.3868421676659,12.7224041226521
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,14.4874627428971,12.5878036246157,16.7938965262502,12.7248755257085,13.8165560885683,13.5198555401226,13.9776800613051
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,13.6268749174699,13.7334192318419,16.0400779990687,11.9062935946052,13.2468105386711,13.4770486053826,12.8032919557048
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,16.1943987540883,17.3998278512324,19.0993598788927,15.3036021747652,16.2413108366151,15.0033956212622,15.8917377334281
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,14.8077732775488,14.4332684963349,17.6438453111694,13.1545848278814,14.3617333835386,13.9720326993254,13.7087331570357
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,21.5216595605047,23.8390124572223,22.7337388356125,20.3990677567688,20.6033374323739,20.0356467063586,19.7981801771195
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,21.934096036425,24.3804132534218,22.1209434478615,22.3556323165834,20.6123449958325,21.0869359107791,21.2520545204499
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,15.5731275763506,16.43087349968,17.7937847640079,13.9289534011381,14.3009953369564,14.0447496049445,14.0549764532336
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,15.7575905632654,16.5882246283946,17.4373921659168,13.7757042871926,13.9553222417787,13.9955205658481,13.7461051661118
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,13.169885449691,12.3258682074636,14.7099576373291,12.0489955939537,12.9387340751598,12.1650211290468,12.0678437530789
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,15.1959780868656,14.5853421621333,17.1347913771848,14.2023432914822,15.5719483087597,14.3468906769859,13.6635120545734
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,16.4592270081009,17.3078222252559,19.0324627925552,16.1029802562377,15.8198363218415,15.5496596731814,16.1971499132726
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,15.2561955977826,16.1163835377632,18.2971106573779,13.5738811342847,15.3453754789644,14.5887607932586,13.6324298163757
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,20.9613600515854,23.1748512316114,22.8640422114237,19.708487677261,20.3840292890634,19.8692271841361,19.8897168752908
6653.94087152,25293028,25,"NULL",25293,"POT","TENDIDOS DE RIO NEGRO","GACHALÁ","CUNDINAMARCA",13893,"",1,"2010",13730,15.2521826591336,15.1899814260017,17.2213879375015,14.9406175332559,15.6737356425233,15.5317803705375,14.4808060729591
554.39783714,25295001,25,"CON CENTRO POBLADO",25295,"POT","EL ROBLE","GACHANCIPÁ","CUNDINAMARCA",13923,"",1,"2010",13760,14.1200880711933,14.2159167842555,15.8920022360694,13.7127382867303,13.6037631779919,13.7572460961551,14.249394913429
266.851033789,25297003,25,"NULL",25297,"POT","ERAS","GACHETÁ","CUNDINAMARCA",13927,"",1,"2010",13764,14.7729267285714,13.9816190143108,16.9807843855305,13.939110736111,14.8989142150576,14.4899251700011,14.8845562893587
4504.30921519,25299001,25,"NULL",25299,"POT","GUAVIO","GAMA","CUNDINAMARCA",13940,"",1,"2010",13777,14.7454029627967,14.4539539963192,17.005761567451,14.4268191422828,14.9650118353586,14.7687242814101,13.9695500867187
1199.69238678,25307009,25,"NULL",25307,"POT","SAN LORENZO","GIRARDOT","CUNDINAMARCA",13947,"",1,"2010",13784,28.9057153959161,30.8207749408369,30.5178591834856,27.3573421313714,27.7443183712061,27.1547403228658,27.5576650445522
57.082888474,25320003,25,"NULL",25320,"POT","ALTO DEL TRIGO","GUADUAS","CUNDINAMARCA",13984,"",1,"2010",13821,25.6296924040399,28.9109350349517,26.9324130102856,27.3006242955552,24.1442515731988,24.6580945582629,25.1322124581231
1076.38426402,25322006,25,"CON CENTRO POBLADO",25322,"POT","SALITRE","GUASCA","CUNDINAMARCA",14040,"",1,"2010",13877,11.7433708697489,11.3500341350551,14.1271013717532,11.149695060044,11.8982503926838,11.3156585287,11.0379891601414
1598.08522892,25326010,25,"NULL",25326,"POT","JUIQUIN","GUATAVITA","CUNDINAMARCA",14062,"",1,"2010",13899,13.3035897532683,12.1509916230794,15.259706945327,12.1488795738701,12.7868157971778,12.5256237893705,12.7913320188691
537.727975803,25328002,25,"NULL",25328,"POT","CHINIATA","GUAYABAL DE SÍQUIMA","CUNDINAMARCA",14077,"",1,"2010",13914,20.6840739166813,23.5224827485106,21.6535763822234,20.1876271925348,20.2180680447022,20.0337556613084,19.8374891626703
206.655159307,25335001,25,"NULL",25335,"POT","CASA DE TEJA","GUAYABETAL","CUNDINAMARCA",14089,"",1,"2010",13926,15.9923166780036,16.1009030379542,17.6523828345583,16.4119213512621,16.1977233168236,15.6409397696835,15.2199597050218
3259.77373449,25339001,25,"NULL",25339,"POT","AREA EN CONFLICTO","GUTIÉRREZ","CUNDINAMARCA",14113,"",1,"2010",13950,12.9477373476453,12.1356934565742,14.3822959424668,12.4878546003327,12.7137583232703,12.6488953499597,12.0491729818725
411.367736292,25368005,25,"NULL",25368,"POT","CAFETO","JERUSALÉN","CUNDINAMARCA",14135,"",1,"2010",13972,27.7378153454331,30.4402934317655,29.066705201482,26.5968400411895,26.8324715096293,25.9188919076765,26.5628283406279
2296.65637973,25372014,25,"NULL",25372,"POT - CORPOGUAVIO","MARACAIBO","JUNÍN","CUNDINAMARCA",14158,"",1,"2010",13995,13.0571202504286,12.2536625743711,15.3869619982743,12.6516813171125,13.2108494143113,13.2065601194536,12.5318476791147
828.512493111,25377017,25,"NULL",25377,"POT","LA JUNIA","LA CALERA","CUNDINAMARCA",14180,"",1,"2010",14017,12.8087229064605,12.8265465878918,15.044253828635,12.1775162266947,12.7656418638969,12.4097323788947,11.9451423236333
478.587581295,25386025,25,"NULL",25386,"POT","LAGUNA VERDE","LA MESA","CUNDINAMARCA",14210,"",1,"2010",14047,24.1382058834152,26.961855164936,26.3520934029661,23.7395634289279,23.4807819369158,23.0882305537924,23.1730741342246
323.127487992,25394018,25,"NULL",25394,"POT","EL PALMAR","LA PALMA","CUNDINAMARCA",14252,"",1,"2010",14089,21.9615569847516,23.9862244196332,22.3658823274858,22.6045684279965,20.1701576894519,21.409291896205,22.0206261272832
512.484300357,25398016,25,"NULL",25398,"POT","LOS PEREZ","LA PEÑA","CUNDINAMARCA",14318,"",1,"2010",14155,23.2983953979884,26.1424054635628,23.660896426911,24.5756808370291,21.8677666162031,22.5558189013048,22.9432458116424
608.447319341,25402009,25,"NULL",25402,"POT","EL DINTEL","LA VEGA","CUNDINAMARCA",14342,"",1,"2010",14179,20.5157944223589,22.9255458251582,20.5095432264047,19.5015050667669,18.6682361980973,18.9291052588783,19.5409003424831
1167.13452218,25407007,25,"NULL",25407,"POT","FARACÍA-PANTANITOS","LENGUAZAQUE","CUNDINAMARCA",14368,"",1,"2010",14205,14.0761826696467,14.0799082236396,17.1713528016397,12.56516753942,14.2010874146594,13.3768865812049,13.4654307948221
203.040556409,25426017,25,"NULL",25426,"POT","SAN ISIDRO BAJO","MACHETÁ","CUNDINAMARCA",14387,"",1,"2010",14224,13.9609960115477,12.6717842145684,16.146039254777,13.4625888874249,14.2005562531108,13.6543313076993,13.6223682706413
1252.79686037,25430007,25,"NULL",25430,"POT","LA ESTANCIA","MADRID","CUNDINAMARCA",14409,"",1,"2010",14246,16.6118060811314,16.6844256988376,18.0575449950089,15.428586581784,15.230637179322,15.1359816565644,15.157960422299
1388.21864752,25436005,25,"NULL",25436,"POT","EL BOSQUE","MANTA","CUNDINAMARCA",14425,"",1,"2010",14262,15.9643551155025,15.2651782920367,17.8562450195273,15.3874323235597,16.2321359715554,15.5761744234335,15.282420500047
1011.44323121,25438048,25,"NULL",25438,"POT","SAN JUANITO DE GUACAVIA","MEDINA","CUNDINAMARCA",14443,"",1,"2010",14280,21.9030766607833,22.4509218486363,23.3327201755986,20.7123748583223,21.9773585850151,21.6735634952435,22.5528533079729
3853.77327203,25473005,25,"CON CENTRO POBLADO",25473,"POT","SAN JOSE","MOSQUERA","CUNDINAMARCA",14501,"",1,"2010",14338,21.9030766607833,22.4509218486363,23.3327201755986,20.7123748583223,21.9773585850151,21.6735634952435,22.5528533079729
701.624436424,25483003,25,"NULL",25483,"POT","LA PRADERA","NARIÑO","CUNDINAMARCA",14505,"",1,"2010",14342,28.0798278152192,30.4347554359131,29.6628463271303,25.9427387268377,26.7779400393267,26.1584982311922,26.3604232301776
627.207228983,25486002,25,"CON CENTRO POBLADO",25486,"POT","ASTORGA","NEMOCÓN","CUNDINAMARCA",14510,"",1,"2010",14347,15.4867252114125,15.7526675110568,17.7158463186599,13.8129257572847,15.1496299706077,15.1957522639593,14.2875187926706
643.94103688,25489013,25,"NULL",25489,"POT","TOBIA GRANDE","NIMAIMA","CUNDINAMARCA",14539,"",1,"2010",14376,23.0915270021415,26.245488417,23.7745025213132,24.3403395393187,22.1100822117752,22.2947594729145,22.9329464502
284.076103377,25491012,25,"NULL",25491,"EOT NOCAIMA","NARANJAL","NOCAIMA","CUNDINAMARCA",14552,"",1,"2010",14389,23.0657608291848,26.1522692408496,23.5578766805734,23.5545304609405,21.951935928382,22.419632887319,22.8070410456229
196.363852462,25506002,25,"CON CENTRO POBLADO",25506,"EOT VENECIA","APOSENTOS","VENECIA","CUNDINAMARCA",14573,"",1,"2010",14410,15.2657815934783,16.4162823973022,16.1181366586943,13.5314222039323,14.6830750355894,14.5031458740996,14.9140036312161
2067.38423941,25513053,25,"NULL",25513,"POT","NEGRETE","PACHO","CUNDINAMARCA",14592,"",1,"2010",14429,17.691410611868,20.143417874723,18.7041724467112,17.3217400297309,16.4585636545122,16.3765765267779,16.6576683249464
373.533673868,25518016,25,"NULL",25518,"POT","IRLANDA","PAIME","CUNDINAMARCA",14661,"",1,"2010",14498,22.1115537190097,23.5163443429775,21.8427528356127,22.9060132616098,20.4288084541764,21.1824726453333,21.3205959900983
610.372202942,25524010,25,"NULL",25524,"POT","SAN MIGUEL","PANDI","CUNDINAMARCA",14702,"",1,"2010",14539,22.3171355441007,24.7619192162426,23.8442367653926,21.8049852257856,21.7347069955187,21.1885226943684,21.1899529070506
942.159626444,25530002,25,"NULL",25530,"POT","BOQUERON","PARATEBUENO","CUNDINAMARCA",14714,"",1,"2010",14551,26.6209230306334,26.6643330637844,28.672339613707,25.3453388006759,26.1811206361423,25.9394588297738,27.4213849780301
1304.99336001,25535009,25,"NULL",25535,"POT","EL CARMEN","PASCA","CUNDINAMARCA",14750,"",1,"2010",14587,12.3253130959075,13.5715032435231,13.2045585799832,10.4188121369229,11.6047222565809,10.680861299034,10.345890180958
2320.51715136,25572002,25,"NULL",25572,"POT","BRISAS","PUERTO SALGAR","CUNDINAMARCA",14778,"",1,"2010",14615,26.8471533990252,29.0205397750705,27.7265239721389,27.8216510045859,25.2627621372477,26.0657968763404,26.6050389425241
1608.5651283,25580017,25,"NULL",25580,"POT","TALIPA","PULÍ","CUNDINAMARCA",14798,"",1,"2010",14635,25.4005276382768,28.0387050026377,26.8174223154901,25.7848672086207,24.5473824536476,24.0278938488494,24.1551276271443
293.261499177,25592009,25,"NULL",25592,"POT","NACEDEROS","QUEBRADANEGRA","CUNDINAMARCA",14815,"",1,"2010",14652,22.6472605717662,25.2592238004163,23.7317361387636,24.0964724828454,21.7234525612612,22.3725482338858,22.4675251535255
663.769058884,25594006,25,"NULL",25594,"POT","ESTAQUECA ALTO","QUETAME","CUNDINAMARCA",14831,"",1,"2010",14668,16.8064545482737,16.0860878094334,18.6262275833075,16.1530102733256,16.6245661261178,15.9412448705723,15.6273808541165
1142.1597608,25596022,25,"NULL",25596,"POT","LA VIRGEN","QUIPILE","CUNDINAMARCA",14856,"",1,"2010",14693,21.6966722089356,23.7620088556126,22.7993573427342,21.1538936803322,21.344347326346,20.6496165647771,21.0692674457257
1327.66931864,25599008,25,"NULL",25599,"POT","SAN ANTONIO","APULO","CUNDINAMARCA",14892,"",1,"2010",14729,26.3823503172882,29.258856360956,28.063721180439,26.7370949804447,25.1262371086738,24.843386008319,25.4250961941661
414.70657778,25612005,25,"NULL",25612,"POT","EL PORTAL","RICAURTE","CUNDINAMARCA",14901,"",1,"2010",14738,29.461060226392,31.3833125174786,30.6238990377229,28.4830302989918,28.1200336969871,27.5529661574292,28.2228846870083
1339.6465763,25649021,25,"NULL",25649,"POT","SANTA MARTA","SAN BERNARDO","CUNDINAMARCA",14936,"",1,"2010",14773,12.9345169183455,14.062273962063,13.8739148323202,11.2926188538235,12.2322640014542,11.5796754812643,11.527814905863
867.519566545,25653020,25,"NULL",25653,"POT","LAGUNA VERDE","SAN CAYETANO","CUNDINAMARCA",14958,"",1,"2010",14795,16.1755699899237,18.4292991998336,17.0066267606011,15.8279909596312,14.7019049810266,14.5494416995981,15.1510208470839
2574.90367189,25662012,25,"NULL",25662,"POT","VOLCAN","SAN JUAN DE RIOSECO","CUNDINAMARCA",14999,"",1,"2010",14836,25.0085125614195,27.6697608463611,26.0198993628149,25.6358786974577,23.8869660686286,23.8542412887289,23.2967458182022
319.783077858,25718025,25,"NULL",25718,"POT","SINAI","SASAIMA","CUNDINAMARCA",15010,"",1,"2010",14847,20.6132755454675,23.1468731856698,20.6615591963,19.9630798441976,19.7249284163085,19.2170440380123,19.7882086182398
2771.31139865,25736007,25,"NULL",25736,"POT","RANCHERA","SESQUILÉ","CUNDINAMARCA",15035,"",1,"2010",14872,13.7676365527181,12.8828523307287,15.9698186205157,12.2424543295633,13.0071383796839,13.0993187291779,13.0686893626377
1012.78995254,25740002,25,"NULL",25740,"VEREDAS CULTURALES","BRADAMONTE","SIBATÉ","CUNDINAMARCA",15046,"",1,"2010",14883,14.0671962337891,15.7924615319216,15.742799993315,12.3131277859096,13.3687244700513,12.1472673512986,11.5708888911922
548.569172859,25743009,25,"NULL",25743,"POT","SAN JOSE DEL CHOCHO","SILVANIA","CUNDINAMARCA",15066,"",1,"2010",14903,17.7392413341063,18.8678256941002,18.4882965314985,15.7995269438955,16.5672009629057,16.0801850222641,16.1481985787121
411.834190401,25745001,25,"NULL",25745,"POT","APOSENTOS","SIMIJACA","CUNDINAMARCA",15080,"",1,"2010",14917,15.3633126050969,17.0442881313724,18.5780652186339,14.3238569345132,14.708076169754,14.519995019367,13.9420807615372
1616.65950226,25754009,25,"NULL",25754,"POT","ROMERAL","SOACHA","CUNDINAMARCA",15089,"",1,"2010",14926,14.8917281357375,15.9290130623957,16.9446408230799,13.4521042830761,14.065103787417,13.1375080451829,13.0637222011704
1450.71093005,25758014,25,"NULL",25758,"POT","SAN GABRIEL","SOPÓ","CUNDINAMARCA",15100,"",1,"2010",14937,14.6130515088699,15.253235928559,17.3120920770519,13.9763741648569,14.4290904238194,13.9141085368439,14.169596929837
1237.33074071,25769016,25,"NULL",25769,"POT","SANTUARIO LA CUESTA","SUBACHOQUE","CUNDINAMARCA",15115,"",1,"2010",14952,14.4902964713249,15.676808852721,17.3460352054441,12.5353754352911,13.1839407805231,12.9707281747696,12.6337093540797
1254.79925232,25772012,25,"NULL",25772,"POT","PALMIRA","SUESCA","CUNDINAMARCA",15132,"",1,"2010",14969,15.7450184160898,14.6847447207836,18.0257805559057,13.600244087198,14.7454347228272,14.7779014313931,14.6837464902123
571.815697765,25779009,25,"NULL",25779,"POT","MATA REDONDA","SUSA","CUNDINAMARCA",15169,"",1,"2010",15006,14.8110664713291,15.5708680254221,17.7648766412849,13.1725221076316,14.2148936252763,13.3768534373601,12.969708555679
500.248249352,25781010,25,"NULL",25781,"POT","PEÑAS DE BOQUERON","SUTATAUSA","CUNDINAMARCA",15182,"",1,"2010",15019,14.4789297684199,15.2830112354762,17.7836103519614,12.7117775172551,14.0056649019115,13.4873120272975,13.0189807382208
385.07037711,25793001,25,"NULL",25793,"POT","CHORRILLO","TAUSA","CUNDINAMARCA",15202,"",1,"2010",15039,12.563341374071,12.709156401292,14.9748053937494,10.7860437491731,12.0879575346419,11.7342781052266,11.1975672443084
770.325274449,25797005,25,"NULL",25797,"POT","ESCALANTE","TENA","CUNDINAMARCA",15217,"",1,"2010",15054,21.5179901852803,24.685135026527,23.1284036423029,20.2895814052638,20.6783789616082,20.2591401916364,20.0430893085779
503.877241813,25799009,25,"NULL",25799,"POT","JACALITO","TENJO","CUNDINAMARCA",15228,"",1,"2010",15065,15.7183578851188,17.2957359533656,19.3619292933353,14.8161372718191,15.402885351866,14.5348883736169,15.1160169445331
614.434492489,25805015,25,"NULL",25805,"POT","PIEDRANCHA","TIBACUY","CUNDINAMARCA",15243,"",1,"2010",15080,22.8807937038758,24.6660467498859,24.0684998977033,22.3547841838619,22.4741832010835,21.3299944674102,22.6552858000048
189.255868613,25807002,25,"NULL",25807,"POT","CANADAS","TIBIRITA","CUNDINAMARCA",15263,"",1,"2010",15100,16.3489104419994,15.5466570983071,18.3801453026931,14.9295584931036,16.330802036306,15.6335190538703,16.3134539094217
253.022290056,25815015,25,"NULL",25815,"POT","LAS MERCEDES","TOCAIMA","CUNDINAMARCA",15277,"",1,"2010",15114,28.263950188044,30.3359682168669,29.7059790937413,28.0353154878925,26.8944951550127,26.3778118747007,27.1488871901124
1689.1772373,25817001,25,"CON CENTRO POBLADO",25817,"POT","CANAVITA","TOCANCIPÁ","CUNDINAMARCA",15304,"",1,"2010",15141,15.5720454480645,16.2570065356937,17.479626706448,14.1550028753661,14.5036030381125,14.5579985184431,15.2627696610402
219.221865974,25823023,25,"NULL",25823,"POT","MATA DE RAMO","TOPAIPÍ","CUNDINAMARCA",15310,"",1,"2010",15147,21.8528225310211,23.4619803188774,22.0525898232863,22.4956191427037,20.320079427773,21.1257399594773,21.5619681563012
355.093260026,25839039,25,"CON CENTRO POBLADO",25839,"POT","SAN PEDRO DE AGUA","UBALÁ","CUNDINAMARCA",15347,"",1,"2010",15184,21.8528225310211,23.4619803188774,22.0525898232863,22.4956191427037,20.320079427773,21.1257399594773,21.5619681563012
316.980453593,25841006,25,"NULL",25841,"POT","GANCO","UBAQUE","CUNDINAMARCA",15395,"",1,"2010",15232,14.8837681871983,13.7785786545323,16.5662187129438,13.8339321138225,14.3380593875355,14.2494884654983,14.1274278997687
763.951329542,25843009,25,"NULL",25843,"POT","TAUSAVITA","VILLA DE SAN DIEGO DE UBATÉ","CUNDINAMARCA",15414,"",1,"2010",15251,15.0386553665951,15.7894946237461,18.8257301790312,13.7670782640577,14.4159371966337,14.4748690383332,13.8867318204041
2382.55656024,25845005,25,"NULL",25845,"POT","EL RAMAL","UNE","CUNDINAMARCA",15423,"",1,"2010",15260,12.954052915911,11.13139880988,14.111538108057,11.6844071402254,12.3236138844008,11.8321058793642,11.3075269388757
523.62506509,25851007,25,"NULL",25851,"POT UTICA","LA MONTAÑA","ÚTICA","CUNDINAMARCA",15439,"",1,"2010",15276,24.9572157623911,27.9719538806651,25.6744796315691,26.7871256528485,23.3335347688883,24.1410744756534,25.0015049640966
1173.79517982,25862004,25,"NULL",25862,"POT","CHONTE GRANDE","VERGARA","CUNDINAMARCA",15453,"",1,"2010",15290,21.7803318316635,24.5115092282672,22.2315473359692,21.8428942837343,20.6568551491595,20.9635437556575,21.5569195784202
815.922416221,25871002,25,"NULL",25871,"POT","BUENAVISTA","VILLAGÓMEZ","CUNDINAMARCA",15495,"",1,"2010",15332,19.1479439231059,21.5261925172896,19.5090393549357,19.0440618930154,17.6928837042019,18.3723408704449,18.6990293215237
464.90554508,25873002,25,"NULL",25873,"POT","CASA BLANCA","VILLAPINZÓN","CUNDINAMARCA",15507,"",1,"2010",15344,13.5375595687632,12.5951355869586,16.2551162890414,11.4633433186586,13.5946730326557,12.546692764352,13.2520486963136
631.214594468,25875004,25,"NULL",25875,"POT","CHAPAIMA","VILLETA","CUNDINAMARCA",15523,"",1,"2010",15360,23.0721467387835,25.8878345233126,24.0098852554688,22.7243587932739,21.8293485991035,22.296142707154,22.4017639714028
172.431212965,25878025,25,"NULL",25878,"POT","PALESTINA","VIOTÁ","CUNDINAMARCA",15544,"",1,"2010",15381,22.7924129195266,24.9064724721059,23.8248062607384,22.3463489147538,22.0158560841051,21.6086339366259,22.1392111348388
421.747677427,25885138,25,"NULL",25885,"POT","TANCUENA","YACOPÍ","CUNDINAMARCA",15574,"",1,"2010",15411,23.6858518709318,25.1993360064882,24.1830979109298,24.3313082614079,22.4718625001929,23.2125190060826,23.687666152459
599.460368113,25898003,25,"NULL",25898,"POT","EL OCASO","ZIPACÓN","CUNDINAMARCA",15722,"",1,"2010",15559,16.0809093302776,17.6758070289243,17.011729599038,14.0159815550188,14.9848558917742,13.9679535325217,14.7956227115144
1207.84884725,25899013,25,"NULL",25899,"POT","SAN JORGE","ZIPAQUIRÁ","CUNDINAMARCA",15728,"",1,"2010",15565,13.2959612640426,14.1999730414149,15.8624449320464,11.9836673192786,12.8035127706189,12.9741244977579,12.7736678987904
2174.90878956,25154018,25,"NULL",25154,"POT","SALINAS","CARMEN DE CARUPA","CUNDINAMARCA",13536,"",1,"2012",13373,13.5172485309494,14.7108884585851,16.5344574635393,12.2745327158216,12.6419277618625,12.0067017298868,12.0565501075504
579.049270841,25312011,25,"NULL",25312,"CONTEXTO","SAN RAIMUNDO","GRANADA","CUNDINAMARCA",13955,"",1,"2012",13792,15.5000970379391,16.4373843555501,15.8274826319114,13.1292449559952,13.9592204008806,13.0125838845781,12.6552450935038
813.0746242,25317013,25,"NULL",25317,"POT","PUNTA GRANDE","GUACHETÁ","CUNDINAMARCA",13967,"",1,"2012",13804,14.5162807175933,14.837708647336,17.0319061798064,12.7863884681458,14.6579102567038,13.9304387863266,13.0421530972707
797.240678625,25488009,25,"NULL",25488,"EOT NILO","LA ESMERALDA","NILO","CUNDINAMARCA",14521,"",1,"2012",14358,27.2314599357655,29.2746072880299,28.4726871683745,26.4781963589741,25.7615333180206,25.6437474934628,26.1535703788676
957.365217059,25645009,25,"NULL",25645,"POT","LA RAPIDA","SAN ANTONIO DEL TEQUENDAMA","CUNDINAMARCA",14915,"",1,"2012",14752,19.1297033676021,21.7949672555777,20.5108884545089,17.621722893226,18.1973632622318,17.9303489026537,17.3960861225103
1727.06891538,25658008,25,"NULL",25658,"POT","SABANETA","SAN FRANCISCO","CUNDINAMARCA",14988,"",1,"2012",14825,17.8907776065255,20.0834613305285,18.1004374215952,15.8824049959437,15.8889501859822,15.7172214694409,16.264232353279
388.137957591,25777015,25,"NULL",25777,"CONTEXTO","SAN MARCOS","SUPATÁ","CUNDINAMARCA",15151,"",1,"2012",14988,18.045082309531,20.023162890363,18.7778263913583,16.8989667122763,16.6566823957057,16.3914517324534,16.9865099602163
