CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
19,CAUCA,19807,TIMBIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,178,289,723,2.5,GRANO SECO
19,CAUCA,19743,SILVIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,150,0,0,0,GRANO SECO
19,CAUCA,19364,JAMBALO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,140,0,0,0,GRANO SECO
19,CAUCA,19824,TOTORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,135,0,0,0,GRANO SECO
19,CAUCA,19130,CAJIBIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,122,15,23,1.5,GRANO SECO
19,CAUCA,19355,INZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,0,0,0,GRANO SECO
19,CAUCA,19780,SUAREZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,30,53,1.8,GRANO SECO
19,CAUCA,19533,PIAMONTE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,81,72,43,0.6,GRANO SECO
19,CAUCA,19760,SOTARA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,80,0,0,0,GRANO SECO
19,CAUCA,19532,PATIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,59,85,170,2,GRANO SECO
19,CAUCA,19137,CALDONO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,0,0,0,GRANO SECO
19,CAUCA,19075,BALBOA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,40,28,0.7,GRANO SECO
19,CAUCA,19050,ARGELIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,42,24,48,2,GRANO SECO
19,CAUCA,19392,LA SIERRA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,40,80,2,GRANO SECO
19,CAUCA,19455,MIRANDA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,51,71,1.4,GRANO SECO
19,CAUCA,19022,ALMAGUER,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,35,31,61,2,GRANO SECO
19,CAUCA,19142,CALOTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,30,30,36,1.2,GRANO SECO
19,CAUCA,19473,MORALES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,20,20,1,GRANO SECO
19,CAUCA,19585,PURACE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,28,49,1.8,GRANO SECO
19,CAUCA,19785,SUCRE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,20,9,21,2.5,GRANO SECO
19,CAUCA,19290,FLORENCIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,19,12,12,1,GRANO SECO
19,CAUCA,19622,ROSAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,18,19,40,2.1,GRANO SECO
19,CAUCA,19513,PADILLA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,5,5,6,1.2,GRANO SECO
19,CAUCA,19110,BUENOS AIRES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,5,5,8,1.7,GRANO SECO
19,CAUCA,19001,POPAYAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,4,0,0,0,GRANO SECO
19,CAUCA,19845,VILLA RICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,0,9,16,1.8,GRANO SECO
19,CAUCA,19548,PIENDAMO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,0,15,32,2.1,GRANO SECO
19,CAUCA,19397,LA VEGA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,0,180,360,2,GRANO SECO
19,CAUCA,19100,BOLIVAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,0,425,510,1.2,GRANO SECO
20,CESAR,20550,PELAYA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1800,2200,2860,1.3,GRANO SECO
20,CESAR,20011,AGUACHICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1500,1000,1000,1,GRANO SECO
20,CESAR,20045,BECERRIL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1500,1600,1600,1,GRANO SECO
20,CESAR,20621,LA PAZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1000,1000,1000,1,GRANO SECO
20,CESAR,20032,ASTREA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,850,500,500,1,GRANO SECO
20,CESAR,20400,LA JAGUA DE IBIRICO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,808,840,840,1,GRANO SECO
20,CESAR,20383,LA GLORIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,800,1040,1040,1,GRANO SECO
20,CESAR,20013,AGUSTIN CODAZZI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,720,205,205,1,GRANO SECO
20,CESAR,20001,VALLEDUPAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,700,850,1020,1.2,GRANO SECO
20,CESAR,20770,SAN MARTIN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,600,60,60,1,GRANO SECO
20,CESAR,20238,EL COPEY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,580,520,416,0.8,GRANO SECO
20,CESAR,20570,PUEBLO BELLO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,510,300,240,0.8,GRANO SECO
20,CESAR,20228,CURUMANI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,400,350,350,1,GRANO SECO
20,CESAR,20750,SAN DIEGO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,392,700,700,1,GRANO SECO
20,CESAR,20787,TAMALAMEQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,380,110,110,1,GRANO SECO
20,CESAR,20178,CHIRIGUANA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,380,150,150,1,GRANO SECO
20,CESAR,20517,PAILITAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,360,50,50,1,GRANO SECO
20,CESAR,20614,RIO DE ORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,320,300,300,1,GRANO SECO
20,CESAR,20443,MANAURE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,290,389,467,1.2,GRANO SECO
20,CESAR,20175,CHIMICHAGUA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,215,160,160,1,GRANO SECO
20,CESAR,20295,GAMARRA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,183,113,113,1,GRANO SECO
20,CESAR,20250,EL PASO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,56,315,209,0.7,GRANO SECO
20,CESAR,20710,SAN ALBERTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,30,30,1,GRANO SECO
20,CESAR,20060,BOSCONIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,35,32,0.9,GRANO SECO
20,CESAR,20310,GONZALEZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,30,0,0,0,GRANO SECO
27,CHOCO,27615,RIOSUCIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,2281,2440,4148,1.7,GRANO SECO
27,CHOCO,27150,CARMEN DEL DARIEN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1400,1400,1323,0.9,GRANO SECO
27,CHOCO,27077,BAJO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,700,250,100,0.4,GRANO SECO
27,CHOCO,27025,ALTO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,500,95,38,0.4,GRANO SECO
27,CHOCO,27430,MEDIO BAUDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,475,640,320,0.5,GRANO SECO
27,CHOCO,27745,SIPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,286,120,48,0.4,GRANO SECO
27,CHOCO,27006,ACANDI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,250,0,0,0,GRANO SECO
27,CHOCO,27099,BOJAYA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,250,0,0,0,GRANO SECO
27,CHOCO,27600,RIO QUITO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,170,0,0,0,GRANO SECO
27,CHOCO,27001,QUIBDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,150,100,40,0.4,GRANO SECO
27,CHOCO,27800,UNGUIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,150,115,150,1.3,GRANO SECO
27,CHOCO,27075,BAHIA SOLANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,110,0,0,0,GRANO SECO
27,CHOCO,27361,ISTMINA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,100,110,44,0.4,GRANO SECO
27,CHOCO,27580,RIO IRO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,95,0,0,0,GRANO SECO
27,CHOCO,27491,NOVITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,80,60,24,0.4,GRANO SECO
27,CHOCO,27495,NUQUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,78,0,0,0,GRANO SECO
27,CHOCO,27135,EL CANTON DEL SAN PABLO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,75,2,1,0.4,GRANO SECO
27,CHOCO,27050,ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,68,0,0,0,GRANO SECO
27,CHOCO,27425,MEDIO ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,68,26,10,0.4,GRANO SECO
27,CHOCO,27372,JURADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,62,0,0,0,GRANO SECO
27,CHOCO,27250,LITORAL DEL SAN JUAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,0,0,0,GRANO SECO
27,CHOCO,27073,BAGADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,35,14,0.4,GRANO SECO
27,CHOCO,27450,MEDIO SAN JUAN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,140,56,0.4,GRANO SECO
27,CHOCO,27787,TADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,35,38,15,0.4,GRANO SECO
27,CHOCO,27245,CARMEN DEL ATRATO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,20,50,2.5,GRANO SECO
27,CHOCO,27660,SAN JOSE DEL PALMAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,10,0,0,0,GRANO SECO
27,CHOCO,27160,CERTEGUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,6,3,1,0.4,GRANO SECO
27,CHOCO,27205,CONDOTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,5,0,0,0,GRANO SECO
27,CHOCO,27810,UNION PANAMERICANA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,2,0,0,0,GRANO SECO
23,CORDOBA,23807,TIERRALTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,7000,2300,4600,2,GRANO SECO
23,CORDOBA,23001,MONTERIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,2730,2310,3696,1.6,GRANO SECO
23,CORDOBA,23189,CIENAGA DE ORO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1500,750,713,1,GRANO SECO
23,CORDOBA,23815,TUCHIN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1360,66,53,0.8,GRANO SECO
23,CORDOBA,23417,LORICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1200,430,1075,2.5,GRANO SECO
23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1170,137,274,2,GRANO SECO
23,CORDOBA,23570,PUEBLO NUEVO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,1074,637,596,0.9,GRANO SECO
23,CORDOBA,23660,SAHAGUN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,954,0,0,0,GRANO SECO
23,CORDOBA,23182,CHINU,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,900,180,450,2.5,GRANO SECO
23,CORDOBA,23580,PUERTO LIBERTADOR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,800,350,350,1,GRANO SECO
23,CORDOBA,23162,CERETE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,700,0,0,0,GRANO SECO
23,CORDOBA,23555,PLANETA RICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,700,60,90,1.5,GRANO SECO
23,CORDOBA,23090,CANALETE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,626,620,1550,2.5,GRANO SECO
23,CORDOBA,23168,CHIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,500,180,450,2.5,GRANO SECO
23,CORDOBA,23855,VALENCIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,500,200,500,2.5,GRANO SECO
23,CORDOBA,23466,MONTELIBANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,500,500,750,1.5,GRANO SECO
23,CORDOBA,23500,MOÑITOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,456,481,705,1.5,GRANO SECO
23,CORDOBA,23686,SAN PELAYO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,392,400,1000,2.5,GRANO SECO
23,CORDOBA,23586,PURISIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,335,0,0,0,GRANO SECO
23,CORDOBA,23068,AYAPEL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,280,0,0,0,GRANO SECO
23,CORDOBA,23672,SAN ANTERO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,250,603,787,1.3,GRANO SECO
23,CORDOBA,23079,BUENAVISTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,160,120,240,2,GRANO SECO
23,CORDOBA,23678,SAN CARLOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,150,150,300,2,GRANO SECO
23,CORDOBA,23574,PUERTO ESCONDIDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,125,366,915,2.5,GRANO SECO
23,CORDOBA,23464,MOMIL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,15,30,2,GRANO SECO
23,CORDOBA,23419,LOS CORDOBAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,608,1398,2.3,GRANO SECO
23,CORDOBA,23682,SAN JOSE DE URE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,100,80,120,1.5,GRANO SECO
23,CORDOBA,23350,LA APARTADA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,15,10,11,1.1,GRANO SECO
25,CUNDINAMARCA,25293,GACHALA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,750,0,0,0,GRANO SECO
25,CUNDINAMARCA,25885,YACOPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,655,470,486,1,GRANO SECO
25,CUNDINAMARCA,25372,JUNIN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,600,0,0,0,GRANO SECO
25,CUNDINAMARCA,25878,VIOTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,600,800,800,1,GRANO SECO
25,CUNDINAMARCA,25368,JERUSALEN,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,542,265,210,0.8,GRANO SECO
25,CUNDINAMARCA,25745,SIMIJACA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,510,62,109,1.8,GRANO SECO
25,CUNDINAMARCA,25324,GUATAQUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,392,349,524,1.5,GRANO SECO
25,CUNDINAMARCA,25148,CAPARRAPI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,336,250,250,1,GRANO SECO
25,CUNDINAMARCA,25799,TENJO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,310,340,833,2.5,GRANO SECO
25,CUNDINAMARCA,25286,FUNZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,286,251,351,1.4,GRANO SECO
25,CUNDINAMARCA,25320,GUADUAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,270,205,205,1,GRANO SECO
25,CUNDINAMARCA,25875,VILLETA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,245,120,108,0.9,GRANO SECO
25,CUNDINAMARCA,25596,QUIPILE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,210,180,360,2,GRANO SECO
25,CUNDINAMARCA,25815,TOCAIMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,200,120,180,1.5,GRANO SECO
25,CUNDINAMARCA,25260,EL ROSAL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,151,31,78,2.5,GRANO SECO
25,CUNDINAMARCA,25394,LA PALMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,150,80,80,1,GRANO SECO
25,CUNDINAMARCA,25151,CAQUEZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,140,120,126,1.1,GRANO SECO
25,CUNDINAMARCA,25839,UBALA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,135,0,0,0,GRANO SECO
25,CUNDINAMARCA,25299,GAMA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,0,0,0,GRANO SECO
25,CUNDINAMARCA,25483,NARIÑO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,135,162,1.2,GRANO SECO
25,CUNDINAMARCA,25312,GRANADA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,120,180,126,0.7,GRANO SECO
25,CUNDINAMARCA,25398,LA PEÑA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,110,95,100,1.1,GRANO SECO
25,CUNDINAMARCA,25099,BOJACA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,100,58,141,2.4,GRANO SECO
25,CUNDINAMARCA,25743,SILVANIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,100,200,525,2.6,GRANO SECO
25,CUNDINAMARCA,25841,UBAQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,98,85,268,3.1,GRANO SECO
25,CUNDINAMARCA,25175,CHIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,92,5,12,2.5,GRANO SECO
25,CUNDINAMARCA,25513,PACHO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,80,290,319,1.1,GRANO SECO
25,CUNDINAMARCA,25281,FOSCA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,65,0,0,0,GRANO SECO
25,CUNDINAMARCA,25871,VILLAGOMEZ,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,55,3,4,1.8,GRANO SECO
25,CUNDINAMARCA,25181,CHOACHI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,0,0,0,GRANO SECO
25,CUNDINAMARCA,25530,PARATEBUENO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,0,0,0,GRANO SECO
25,CUNDINAMARCA,25599,APULO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,50,25,38,1.5,GRANO SECO
25,CUNDINAMARCA,25377,LA CALERA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,0,0,0,GRANO SECO
25,CUNDINAMARCA,25407,LENGUAZAQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,0,0,0,GRANO SECO
25,CUNDINAMARCA,25258,EL PEÑON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,40,45,45,1,GRANO SECO
25,CUNDINAMARCA,25436,MANTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,35,0,0,0,GRANO SECO
25,CUNDINAMARCA,25288,FUQUENE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,35,25,44,1.8,GRANO SECO
25,CUNDINAMARCA,25758,SOPO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,32,0,0,0,GRANO SECO
25,CUNDINAMARCA,25740,SIBATE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,32,18,45,2.5,GRANO SECO
25,CUNDINAMARCA,25785,TABIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,31,28,83,3,GRANO SECO
25,CUNDINAMARCA,25307,GIRARDOT,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,30,30,21,0.7,GRANO SECO
25,CUNDINAMARCA,25580,PULI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,30,45,90,2,GRANO SECO
25,CUNDINAMARCA,25438,MEDINA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,30,100,155,1.6,GRANO SECO
25,CUNDINAMARCA,25843,UBATE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,27,19,41,2.2,GRANO SECO
25,CUNDINAMARCA,25807,TIBIRITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,0,0,0,GRANO SECO
25,CUNDINAMARCA,25873,VILLAPINZON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,0,0,0,GRANO SECO
25,CUNDINAMARCA,25805,TIBACUY,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,14,15,1.1,GRANO SECO
25,CUNDINAMARCA,25572,PUERTO SALGAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2017A,25,30,30,1,GRANO SECO
