"AREA_HA","CODIGO_VER","COD_DPTO","DESCRIPCIO","DPTOMPIO","FUENTE","NOMBRE_VER","NOMB_MPIO","NOM_DEP","OBJECTID","OBSERVACIO","SEUDONIMOS","VIGENCIA","cat","SEMESTRE","TMEAN"
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,"2016A",29.4457596760825
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,"2016B",26.7844111424632
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,"2017A",26.7993117090945
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,"2017B",26.2245652554131
2338.91642724,25086002,25,"NULL",25086,"POT BELTRÁN","GUACAMAYAS","BELTRÁN","CUNDINAMARCA",13309,"",1,"2010",13146,"2018A",26.2391503802715
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2015A",21.3994224397559
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2015B",23.9959744882931
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2016A",22.3436120445041
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2016B",21.3973723112227
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2017A",20.5917598882641
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2017B",20.6278962183681
358.263135005,25095013,25,"CON CENTRO POBLADO",25095,"POT","PROGRESOO","BITUIMA","CUNDINAMARCA",13317,"",1,"2010",13154,"2018A",20.525193718564
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2015A",16.1572640984191
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2015B",17.6948896075136
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2016A",17.3434103709361
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2016B",14.4471267480375
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2017A",14.145870757985
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2017B",13.9093164360049
816.813360303,25099006,25,"NULL",25099,"POT","FUTE","BOJACÁ","CUNDINAMARCA",13332,"",1,"2010",13169,"2018A",14.1184011339287
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2015A",12.5609344670415
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2015B",13.2863482394139
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2016A",13.0356011625921
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2016B",10.9050577678387
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2017A",11.4804242811144
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2017B",10.9303985579879
6246.35157778,25120008,25,"NULL",25120,"EOT CABRERA","NUÑEZ","CABRERA","CUNDINAMARCA",13341,"",1,"2010",13178,"2018A",11.7351993318025
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2015A",21.7257227569372
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2015B",24.2879239606898
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2016A",23.4965961247141
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2016B",21.2469568014932
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2017A",21.2789063246037
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2017B",20.5210143722911
523.004639047,25123005,25,"NULL",25123,"POT","LA LAGUNA","CACHIPAY","CUNDINAMARCA",13357,"",1,"2010",13194,"2018A",20.7746170413389
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2015A",15.6701216361111
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2015B",17.1992614706345
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2016A",19.1827054637763
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2016B",15.233839785813
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2017A",15.8049017463557
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2017B",15.3076965268821
628.968845303,25126001,25,"NULL",25126,"POT","CALAHORRA","CAJICÁ","CUNDINAMARCA",13378,"",1,"2010",13215,"2018A",15.3972857402959
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2015A",24.7539830529665
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2015B",26.7584417153557
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2016A",25.3494885103979
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2016B",25.7971188141367
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2017A",22.7216013243359
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2017B",23.5501773343606
770.925189552,25148100,25,"NULL",25148,"POT","SALSIPUEDES","CAPARRAPÍ","CUNDINAMARCA",13382,"",1,"2010",13219,"2018A",24.5095024508052
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2015A",18.7629382090757
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2015B",18.1930380769232
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2016A",20.8833969224388
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2016B",17.1901222305361
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2017A",18.3947196738072
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2017B",17.3884333075925
424.081254676,25151015,25,"NULL",25151,"POT","LA ESTRELLA","CÁQUEZA","CUNDINAMARCA",13501,"",1,"2010",13338,"2018A",17.7151075014823
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2015A",24.351198684263
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2015B",27.0688225017345
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2016A",25.1927422363597
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2016B",25.0491647184949
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2017A",23.2556023570111
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2017B",23.3301582094543
1106.97568243,25168006,25,"NULL",25168,"POT","HELECHAL","CHAGUANÍ","CUNDINAMARCA",13562,"",1,"2010",13399,"2018A",23.1729176024388
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2015A",24.351198684263
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2015B",27.0688225017345
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2016A",25.1927422363597
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2016B",25.0491647184949
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2017A",23.2556023570111
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2017B",23.3301582094543
359.261381541,25175005,25,"NULL",25175,"POT","LA BALSA","CHÍA","CUNDINAMARCA",13577,"",1,"2010",13414,"2018A",23.1729176024388
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2015A",13.5712436294998
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2015B",12.2310790966987
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2016A",15.2487597553888
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2016B",12.1832388911082
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2017A",13.0821405526095
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2017B",12.3913498523104
1152.41266832,25178003,25,"NULL",25178,"POT","AREA CON CONFLICTO CATASTRAL","CHIPAQUE","CUNDINAMARCA",13585,"",1,"2010",13422,"2018A",11.992966203887
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2015A",13.9002827774247
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2015B",13.2289210490142
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2016A",15.6390791221331
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2016B",13.1160162282494
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2017A",13.9187784937654
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2017B",13.3868421676659
100.414575832,25181031,25,"NULL",25181,"POT","RIO BLANCO","CHOACHÍ","CUNDINAMARCA",13608,"",1,"2010",13445,"2018A",12.7224041226521
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2015A",14.4874627428971
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2015B",12.5878036246157
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2016A",16.7938965262502
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2016B",12.7248755257085
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2017A",13.8165560885683
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2017B",13.5198555401226
8265.37898857,25183021,25,"CON CENTRO POBLADO",25183,"POT","TILATA","CHOCONTÁ","CUNDINAMARCA",13641,"",1,"2010",13478,"2018A",13.9776800613051
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2015A",13.6268749174699
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2015B",13.7334192318419
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2016A",16.0400779990687
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2016B",11.9062935946052
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2017A",13.2468105386711
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2017B",13.4770486053826
277.224737163,25200010,25,"NULL",25200,"POT","SUSAGUA BAJA","COGUA","CUNDINAMARCA",13663,"",1,"2010",13500,"2018A",12.8032919557048
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2015A",16.1943987540883
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2015B",17.3998278512324
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2016A",19.0993598788927
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2016B",15.3036021747652
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2017A",16.2413108366151
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2017B",15.0033956212622
1370.01176265,25214008,25,"NULL",25214,"POT","SIBERIA","COTA","CUNDINAMARCA",13674,"",1,"2010",13511,"2018A",15.8917377334281
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2015A",14.8077732775488
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2015B",14.4332684963349
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2016A",17.6438453111694
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2016B",13.1545848278814
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2017A",14.3617333835386
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2017B",13.9720326993254
665.868980701,25224012,25,"NULL",25224,"POT","LA LAGUNA","CUCUNUBÁ","CUNDINAMARCA",13682,"",1,"2010",13519,"2018A",13.7087331570357
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2015A",21.5216595605047
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2015B",23.8390124572223
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2016A",22.7337388356125
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2016B",20.3990677567688
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2017A",20.6033374323739
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2017B",20.0356467063586
98.660413546,25245026,25,"NULL",25245,"POT","SAN RAMON","EL COLEGIO","CUNDINAMARCA",13700,"",1,"2010",13537,"2018A",19.7981801771195
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2015A",21.934096036425
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2015B",24.3804132534218
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2016A",22.1209434478615
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2016B",22.3556323165834
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2017A",20.6123449958325
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2017B",21.0869359107791
767.918751951,25258011,25,"NULL",25258,"EOT EL PEÑÓN","EL ORGANO","EL PEÑÓN","CUNDINAMARCA",13738,"",1,"2010",13575,"2018A",21.2520545204499
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2015A",15.5731275763506
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2015B",16.43087349968
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2016A",17.7937847640079
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2016B",13.9289534011381
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2017A",14.3009953369564
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2017B",14.0447496049445
548.851909702,25260010,25,"NULL",25260,"POT","SAN ANTONIO","EL ROSAL","CUNDINAMARCA",13771,"",1,"2010",13608,"2018A",14.0549764532336
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2015A",15.7575905632654
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2015B",16.5882246283946
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2016A",17.4373921659168
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2016B",13.7757042871926
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2017A",13.9553222417787
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2017B",13.9955205658481
426.553523766,25269003,25,"NULL",25269,"POT","EL CORZO","FACATATIVÁ","CUNDINAMARCA",13781,"",1,"2010",13618,"2018A",13.7461051661118
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2015A",13.169885449691
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2015B",12.3258682074636
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2016A",14.7099576373291
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2016B",12.0489955939537
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2017A",12.9387340751598
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2017B",12.1650211290468
404.158154516,25279024,25,"NULL",25279,"POT","PONTA","FÓMEQUE","CUNDINAMARCA",13794,"",1,"2010",13631,"2018A",12.0678437530789
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2015A",15.1959780868656
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2015B",14.5853421621333
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2016A",17.1347913771848
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2016B",14.2023432914822
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2017A",15.5719483087597
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2017B",14.3468906769859
237.222131162,25281002,25,"NULL",25281,"POT","CALIFORNIA","FOSCA","CUNDINAMARCA",13824,"",1,"2010",13661,"2018A",13.6635120545734
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2015A",16.4592270081009
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2015B",17.3078222252559
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2016A",19.0324627925552
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2016B",16.1029802562377
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2017A",15.8198363218415
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2017B",15.5496596731814
504.904306871,25286003,25,"NULL",25286,"PBOT","EL HATO","FUNZA","CUNDINAMARCA",13847,"",1,"2010",13684,"2018A",16.1971499132726
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2015A",15.2561955977826
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2015B",16.1163835377632
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2016A",18.2971106573779
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2016B",13.5738811342847
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2017A",15.3453754789644
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2017B",14.5887607932586
1846.11649599,25288004,25,"NULL",25288,"POT","NEMOGA","FÚQUENE","CUNDINAMARCA",13853,"",1,"2010",13690,"2018A",13.6324298163757
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2015A",20.9613600515854
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2015B",23.1748512316114
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2016A",22.8640422114237
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2016B",19.708487677261
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2017A",20.3840292890634
624.438674376,25290008,25,"NULL",25290,"POT","EL CARMEN","FUSAGASUGÁ","CUNDINAMARCA",13857,"",1,"2010",13694,"2017B",19.8692271841361
